4.476804727688041968e-02,2.250653988488894933e-02,3.031112584774241572e-02,4.439247142825920867e-02,5.853187986879743870e-02,-2.431363625210268206e-02,-1.867247160198069050e-02,-6.093506363539254872e-02,1.174825910729155806e-02,-6.964563858466865653e-02,-5.163038692073356091e-03,6.400093455438406534e-03,-3.203582219962410743e-02,1.363222737139710775e-02,-7.046237582523341703e-02,-6.943463930778606685e-02,4.841579136875127226e-02,-2.098254486287910031e-02,-5.597064176111134909e-02,3.338261520600508802e-03,4.052054810754357472e-02,-4.264949142048872488e-02,1.844336422197460565e-02
-6.223092292317912444e-02,-6.728346723984067468e-02,4.705693311082182959e-03,6.098506357508565352e-03,2.062543668603510072e-02,3.393171673792433340e-02,7.141573143746109131e-02,2.446351181085661044e-03,-2.657063723552422277e-02,4.430145189962880758e-02,-3.439342414239430351e-02,-9.159150116184879009e-03,-6.326513460493661534e-02,-7.123521215567389653e-02,6.943412955119218632e-02,5.042379153186962032e-02,2.941174763145930002e-02,-1.366431366072034213e-02,-4.903188638634623647e-02,-5.156182131256906165e-02,-3.748346782349243345e-02,7.387922461503155895e-03,3.220648904262787826e-02
2.404237225480073889e-02,-3.302745200136204817e-02,6.826603922958299209e-02,3.570349494266043811e-02,8.157439221608929827e-03,1.676701469514840087e-02,-1.206639751523386032e-02,-3.786045429102269377e-02,-2.161557539627867452e-02,3.869746371165564552e-02,-7.287967353104782275e-02,-5.761969818019969936e-02,-6.813578166415078241e-02,-6.892727787928458472e-02,5.334741340839690288e-02,3.056490791642555577e-02,-3.875983662907936389e-03,-6.035692353957758383e-02,-1.258286843404616065e-03,-3.981348354275064151e-03,-4.904576127760380128e-02,-9.927523818720290077e-03,-1.523237775620910756e-02
1.738674652603262524e-02,2.027481292120608680e-02,-6.824063217394589487e-02,-1.881809962792522703e-02,1.888901683384800259e-02,4.706887079845387015e-04,5.350188400404552042e-02,2.381669066011985608e-02,-5.058669588993952582e-02,-6.444890824296170551e-02,2.137424078378979964e-02,-7.106103460392103333e-02,1.287317244265624716e-02,6.606961711245133706e-02,1.132714103873389694e-02,-1.678342254106989645e-02,2.150465106297183571e-02,-6.265393153930437151e-03,6.846153490609149447e-03,6.625490059491628836e-02,-1.709368053921798622e-02,6.921533575043059550e-02,6.083489771996656442e-02
-4.565557146103195463e-02,-6.463012144028716655e-02,-5.991511284296258122e-02,-7.230511790672582151e-02,-6.086587376047570414e-02,2.746559938605426174e-02,-6.435587368555382992e-02,-2.716808085650967985e-02,5.175877893698394017e-02,-7.154719896284807146e-02,4.719533163222319749e-02,-3.273916725706757513e-02,-5.730570339158398002e-02,2.952625232043304751e-02,1.935170216512400315e-02,5.665088187416052190e-02,3.527938882180237101e-02,4.554632322976237546e-02,-3.271218325972360258e-02,-4.840977250701692519e-02,3.761218363837938450e-02,4.604966181916116119e-02,7.361485848581189595e-02
-1.311431175234856715e-02,-1.920748570479747022e-02,4.148397080134675480e-02,-2.389215494850052690e-02,6.464792486515806569e-02,5.379047383441601382e-02,-1.065655419047224252e-02,3.765065148619838736e-02,3.820171502766836480e-02,-5.956304578759999413e-02,6.041501448363585658e-02,7.882744162205956905e-04,4.899463453356650566e-02,-2.700689966381376178e-02,5.936000257783081990e-02,-1.662857744402383708e-02,-7.341333245965402099e-02,6.083960038641524071e-02,-6.133956787269188859e-02,-2.711735282701577265e-02,6.754515942311091481e-02,6.762697985020940661e-02,1.102153530876781758e-02
1.978608761869087365e-02,-7.737279956732196623e-03,-3.103486278603850151e-02,-2.571397150853632976e-02,2.589151599614526386e-02,3.787629054040106413e-02,4.376009179793111104e-02,4.346580039871524720e-02,-6.135166035403746831e-02,-8.373989272325535905e-04,-6.640144308541653939e-02,7.433279187147067042e-03,-8.775084088984566946e-03,5.818652263602653446e-02,-2.237462834451326571e-02,-5.747046255264910003e-02,-5.357969683404899264e-02,3.924743391658586100e-02,1.774213001314747101e-02,-5.986338416484907055e-02,-6.241712062014380391e-02,3.016138446997021841e-02,-6.411959454313007067e-02
4.830465715456673526e-02,3.095276902500503774e-02,-6.283104422158501678e-02,-6.230742618030050972e-02,7.303471592334501161e-02,-1.886939969720895921e-02,-1.941398615895900334e-02,4.694486134062309662e-02,6.712292678075178209e-02,7.293888783988641822e-02,3.802691889253061869e-02,-1.857092274907251248e-02,-6.250808233041416084e-02,4.159412256630218990e-02,8.765291555833278417e-03,-1.137273718042969110e-02,6.098553917666583307e-02,-5.835136040005214908e-02,-1.106822044233085221e-03,-7.333589234831065784e-02,-4.703401059627268684e-03,-6.658986578219194818e-02,-5.720768805154394232e-02
-5.740154140525221410e-02,2.239343553076183699e-02,3.692633861982622112e-02,1.251195822276593948e-02,6.936271170004112974e-02,-1.877938433673246449e-02,-3.216026315083774650e-02,5.531924201443643579e-02,-4.148265021093715949e-02,6.952029401622911164e-02,-7.321570404372322594e-02,7.051926752995119063e-02,-6.856241770521137591e-02,5.870263631720257919e-02,4.157373798306079025e-03,7.398400260758039582e-02,-6.396447842564600972e-02,8.082434179767384458e-03,7.043277794340684073e-02,3.466517237673537657e-03,1.942010718935757371e-02,2.937790209417624754e-02,-6.822462799037218827e-03
1.914387681199334126e-02,1.265386559503000295e-02,6.020566889939649169e-02,-6.821926524336253961e-02,-3.287297608254113185e-02,6.759761482915274677e-02,5.857066677443280300e-02,-6.655020689827210317e-03,1.802946275062890930e-02,-3.341056251577537162e-02,-4.680667892289481352e-02,-5.448132046592884560e-03,-2.200885180752481032e-02,1.255508313380075680e-02,-6.337345377561802440e-02,7.119702454148964244e-02,7.297035664734800864e-02,2.974004813765936117e-02,5.417331385021032474e-03,-2.858603584734285483e-02,4.709425853327317557e-02,2.772439666994001503e-02,-5.063434435026131775e-02
6.167182348201724618e-02,4.840628866263837343e-02,6.750583047683930693e-02,3.387591330790440391e-02,1.702131717702224864e-02,-1.227005957398809126e-02,6.494375560458846841e-02,5.493875418394992410e-02,-6.825343992433874352e-02,-7.108269651237186793e-02,-1.854033930815256886e-02,4.660774687204151390e-02,7.313024927062757030e-02,-5.246532377923290857e-02,1.412710835517837736e-02,-1.787586302910071367e-02,7.052460603057254807e-02,5.134510111194508231e-02,5.077626631478669716e-02,-4.698520798234619329e-03,-1.278386248019230953e-02,-3.400699586077716996e-02,-6.657902688171157823e-02
